objectid_1,objectid,leg_radam,leg_atual,leg_carga,clas_domi,leg_uveg,nm_uveg,leg_uantr,nm_uantr,leg_contat,nm_contat,veg_pretet,nm_pretet,legenda,shape_leng,shape_area
16096,36,Tps,Tps,Tps,Tps,Tps,Savana-Estpica Parque sem palmeiras e sem floresta-de-galeria,,,,,,,Tps - Savana-Estpica Parque sem palmeiras e sem floresta-de-galeria,1.09398,0.00911
16097,0,Td2,STc/Td,STc/Td,Td,Td,Savana-Estpica Florestada,,,ST,Contato Savana/Savana-Estpica,,,STc/Td - Savana-Estpica Florestada  em Contato Savana/Savana-Estpica,0.56238,0.00526
16098,0,Td,Td,Td,Td,Td,Savana-Estpica Florestada,,,,,,,Td - Savana-Estpica Florestada,0.08865,0.00048
16099,26,Ap1,Ap.SN,Ap.SN,Ap,,,Ap,Pecuria (pastagens),SN,Contato Savana/Floresta Estacional,,,Ap.SN -  Pecuria (pastagens) em Contato Savana/Floresta Estacional,1.95744,0.06508
16100,53,Sd1,SNc/Sd,SNc/Sd,Sd,Sd,Savana Florestada,,,SN,Contato Savana/Floresta Estacional,,,SNc/Sd - Savana Florestada  em Contato Savana/Floresta Estacional,0.14293,0.00067
16101,6452,Sd,Sd,Sd,Sd,Sd,Savana Florestada,,,,,,,Sd - Savana Florestada,0.13629,0.00098
16102,6452,Sd,Sd,Sd,Sd,Sd,Savana Florestada,,,,,,,Sd - Savana Florestada,0.1732,0.00118
16103,978,Ap.F,Ap.F,Ap.F,Ap,,,Ap,Pecuria (pastagens),,,F,Floresta Estacional Semidecidual,Ap.F -  Pecuria (pastagens) em  Floresta Estacional Semidecidual,0.16844,0.00148
16104,0,Td,Td,Td,Td,Td,Savana-Estpica Florestada,,,,,,,Td - Savana-Estpica Florestada,0.20027,0.00138
16105,0,Cb,Cb,Cb,Cb,Cb,Floresta Estacional Decidual das Terras Baixas,,,,,,,Cb - Floresta Estacional Decidual das Terras Baixas,0.37176,0.00236
16106,26,Ap1,Ap.SN,Ap.SN,Ap,,,Ap,Pecuria (pastagens),SN,Contato Savana/Floresta Estacional,,,Ap.SN -  Pecuria (pastagens) em Contato Savana/Floresta Estacional,0.88468,0.01014
16107,3,Tgs,Tgs,Tgs,Tgs,Tgs,Savana-Estpica Gramneo-Lenhosa sem palmeiras e sem floresta-de-galeria,,,,,,,Tgs - Savana-Estpica Gramneo-Lenhosa sem palmeiras e sem floresta-de-galeria,0.26436,0.00111
16108,2619,Fa,Fa,Fa,Fa,Fa,Floresta Estacional Semidecidual Aluvial,,,,,,,Fa - Floresta Estacional Semidecidual Aluvial,0.12885,0.00059
16109,8421,,Paa,Paa,Paa,Paa,Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,,,,,,,Paa - Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,0.02481,1E-05
16110,8421,,Paa,Paa,Paa,Paa,Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,,,,,,,Paa - Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,0.03348,4E-05
16111,3,Tgs,Tgs,Tgs,Tgs,Tgs,Savana-Estpica Gramneo-Lenhosa sem palmeiras e sem floresta-de-galeria,,,,,,,Tgs - Savana-Estpica Gramneo-Lenhosa sem palmeiras e sem floresta-de-galeria,0.34019,0.00173
16112,8421,,Paa,Paa,Paa,Paa,Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,,,,,,,Paa - Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,18,1E-05
16113,8421,,Paa,Paa,Paa,Paa,Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,,,,,,,Paa - Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,0.03883,6E-05
16114,53,Sd1,SNc/Sd,SNc/Sd,Sd,Sd,Savana Florestada,,,SN,Contato Savana/Floresta Estacional,,,SNc/Sd - Savana Florestada  em Contato Savana/Floresta Estacional,4.85676,0.0565
16115,36,Tps,Tps,Tps,Tps,Tps,Savana-Estpica Parque sem palmeiras e sem floresta-de-galeria,,,,,,,Tps - Savana-Estpica Parque sem palmeiras e sem floresta-de-galeria,1.56547,0.0259
16116,26,Ap1,Ap.SN,Ap.SN,Ap,,,Ap,Pecuria (pastagens),SN,Contato Savana/Floresta Estacional,,,Ap.SN -  Pecuria (pastagens) em Contato Savana/Floresta Estacional,4.31537,0.19029
16117,0,Cb,Cb,Cb,Cb,Cb,Floresta Estacional Decidual das Terras Baixas,,,,,,,Cb - Floresta Estacional Decidual das Terras Baixas,1.61919,0.01535
16118,26,Ap1,Ap.SN,Ap.SN,Ap,,,Ap,Pecuria (pastagens),SN,Contato Savana/Floresta Estacional,,,Ap.SN -  Pecuria (pastagens) em Contato Savana/Floresta Estacional,0.54982,0.00484
16119,0,Tpf,Tpf,Tpf,Tpf,Tpf,Savana-Estpica Parque com floresta-de-galeria,,,,,,,Tpf - Savana-Estpica Parque com floresta-de-galeria,1.77343,0.0258
16120,109,,Pah,Pah,Pah,Pah,Formao Pioneira com influncia fluvial e/ou lacustre herbcea,,,,,,,Pah - Formao Pioneira com influncia fluvial e/ou lacustre herbcea,0.00697,0
16121,109,,Pah,Pah,Pah,Pah,Formao Pioneira com influncia fluvial e/ou lacustre herbcea,,,,,,,Pah - Formao Pioneira com influncia fluvial e/ou lacustre herbcea,0.03719,7E-05
16122,109,,Pah,Pah,Pah,Pah,Formao Pioneira com influncia fluvial e/ou lacustre herbcea,,,,,,,Pah - Formao Pioneira com influncia fluvial e/ou lacustre herbcea,0.02223,1E-05
16123,109,,Pah,Pah,Pah,Pah,Formao Pioneira com influncia fluvial e/ou lacustre herbcea,,,,,,,Pah - Formao Pioneira com influncia fluvial e/ou lacustre herbcea,0.01535,2E-05
16124,2619,Fa,Fa,Fa,Fa,Fa,Floresta Estacional Semidecidual Aluvial,,,,,,,Fa - Floresta Estacional Semidecidual Aluvial,16.1362,0.03918
16125,0,Td,Td,Td,Td,Td,Savana-Estpica Florestada,,,,,,,Td - Savana-Estpica Florestada,0.22169,0.00227
16126,26,Ap1,Ap.SN,Ap.SN,Ap,,,Ap,Pecuria (pastagens),SN,Contato Savana/Floresta Estacional,,,Ap.SN -  Pecuria (pastagens) em Contato Savana/Floresta Estacional,0.73708,0.00827
16127,53,Sd1,SNc/Sd,SNc/Sd,Sd,Sd,Savana Florestada,,,SN,Contato Savana/Floresta Estacional,,,SNc/Sd - Savana Florestada  em Contato Savana/Floresta Estacional,0.45617,0.00296
16128,0,Td,Td,Td,Td,Td,Savana-Estpica Florestada,,,,,,,Td - Savana-Estpica Florestada,0.31633,0.00371
16129,3,Tgs,Tgs,Tgs,Tgs,Tgs,Savana-Estpica Gramneo-Lenhosa sem palmeiras e sem floresta-de-galeria,,,,,,,Tgs - Savana-Estpica Gramneo-Lenhosa sem palmeiras e sem floresta-de-galeria,0.32609,0.0019
16130,3,Tgs,Tgs,Tgs,Tgs,Tgs,Savana-Estpica Gramneo-Lenhosa sem palmeiras e sem floresta-de-galeria,,,,,,,Tgs - Savana-Estpica Gramneo-Lenhosa sem palmeiras e sem floresta-de-galeria,0.42167,0.00232
16131,753,Ap.C,Ap.C,Ap.C,Ap,,,Ap,Pecuria (pastagens),,,C,Floresta Estacional Decidual,Ap.C -  Pecuria (pastagens) em  Floresta Estacional Decidual,0.42787,0.00269
16132,109,,Pah,Pah,Pah,Pah,Formao Pioneira com influncia fluvial e/ou lacustre herbcea,,,,,,,Pah - Formao Pioneira com influncia fluvial e/ou lacustre herbcea,0.03387,3E-05
16134,2619,Fa,Fa,Fa,Fa,Fa,Floresta Estacional Semidecidual Aluvial,,,,,,,Fa - Floresta Estacional Semidecidual Aluvial,0.21918,0.00181
16135,978,Ap.F,Ap.F,Ap.F,Ap,,,Ap,Pecuria (pastagens),,,F,Floresta Estacional Semidecidual,Ap.F -  Pecuria (pastagens) em  Floresta Estacional Semidecidual,0.50827,0.00381
16136,1117,Ap.S,Ap.S,Ap.S,Ap,,,Ap,Pecuria (pastagens),,,S,Savana,Ap.S -  Pecuria (pastagens) em  Savana,1.66084,0.02716
16137,8381,Re.S,Re.S,Re.S,Re,,,Re,Florestamento/Reflorestamento com Eucaliptos,,,S,Savana,Re.S -  Florestamento/Reflorestamento com Eucaliptos em  Savana,0.26456,2
16138,161,Tas,Tas,Tas,Tas,Tas,Savana-Estpica Arborizada sem palmeiras e sem floresta-de-galeria,,,,,,,Tas - Savana-Estpica Arborizada sem palmeiras e sem floresta-de-galeria,0.28431,0.00274
16139,1553,Cs1,SNc/Cs,SNc/Cs,Cs,Cs,Floresta Estacional Decidual Submontana,,,SN,Contato Savana/Floresta Estacional,,,SNc/Cs - Floresta Estacional Decidual Submontana  em Contato Savana/Floresta Estacional,0.16113,0.00092
16140,8421,,Paa,Paa,Paa,Paa,Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,,,,,,,Paa - Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,0.02869,3E-05
16141,8421,,Paa,Paa,Paa,Paa,Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,,,,,,,Paa - Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,0.02936,4E-05
16142,6452,Sd,Sd,Sd,Sd,Sd,Savana Florestada,,,,,,,Sd - Savana Florestada,0.12469,0.00051
16143,6452,Sd,Sd,Sd,Sd,Sd,Savana Florestada,,,,,,,Sd - Savana Florestada,0.24565,0.00126
16144,1553,Cs1,SNc/Cs,SNc/Cs,Cs,Cs,Floresta Estacional Decidual Submontana,,,SN,Contato Savana/Floresta Estacional,,,SNc/Cs - Floresta Estacional Decidual Submontana  em Contato Savana/Floresta Estacional,0.14651,0.00051
16145,1553,Cs1,SNc/Cs,SNc/Cs,Cs,Cs,Floresta Estacional Decidual Submontana,,,SN,Contato Savana/Floresta Estacional,,,SNc/Cs - Floresta Estacional Decidual Submontana  em Contato Savana/Floresta Estacional,0.7478,0.00444
16146,1405,Cs,Cs,Cs,Cs,Cs,Floresta Estacional Decidual Submontana,,,,,,,Cs - Floresta Estacional Decidual Submontana,0.13812,0.00088
16147,106,Magua,Magua,Magua,Magua,,,,,,,,,Corpo dgua continental,0.10709,0.0003
16148,26,Ap1,Ap.SN,Ap.SN,Ap,,,Ap,Pecuria (pastagens),SN,Contato Savana/Floresta Estacional,,,Ap.SN -  Pecuria (pastagens) em Contato Savana/Floresta Estacional,0.11446,0.00055
16149,26,Ap1,Ap.SN,Ap.SN,Ap,,,Ap,Pecuria (pastagens),SN,Contato Savana/Floresta Estacional,,,Ap.SN -  Pecuria (pastagens) em Contato Savana/Floresta Estacional,0.65906,0.00761
16150,3,Tgs,Tgs,Tgs,Tgs,Tgs,Savana-Estpica Gramneo-Lenhosa sem palmeiras e sem floresta-de-galeria,,,,,,,Tgs - Savana-Estpica Gramneo-Lenhosa sem palmeiras e sem floresta-de-galeria,0.75061,0.0075
16151,1117,Ap.S,Ap.S,Ap.S,Ap,,,Ap,Pecuria (pastagens),,,S,Savana,Ap.S -  Pecuria (pastagens) em  Savana,7.73823,0.15923
16152,3,Tgs,Tgs,Tgs,Tgs,Tgs,Savana-Estpica Gramneo-Lenhosa sem palmeiras e sem floresta-de-galeria,,,,,,,Tgs - Savana-Estpica Gramneo-Lenhosa sem palmeiras e sem floresta-de-galeria,0.12637,0.00063
16153,0,Tpf,Tpf,Tpf,Tpf,Tpf,Savana-Estpica Parque com floresta-de-galeria,,,,,,,Tpf - Savana-Estpica Parque com floresta-de-galeria,0.85502,0.0089
16154,8421,,Paa,Paa,Paa,Paa,Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,,,,,,,Paa - Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,0.02044,2E-05
16155,8421,,Paa,Paa,Paa,Paa,Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,,,,,,,Paa - Formao Pioneira com influncia fluvial e/ou lacustre arbustiva,0.02472,2E-05
16156,53,Sd1,SNc/Sd,SNc/Sd,Sd,Sd,Savana Florestada,,,SN,Contato Savana/Floresta Estacional,,,SNc/Sd - Savana Florestada  em Contato Savana/Floresta Estacional,2.58252,0.02638
16157,1553,Cs1,SNc/Cs,SNc/Cs,Cs,Cs,Floresta Estacional Decidual Submontana,,,SN,Contato Savana/Floresta Estacional,,,SNc/Cs - Floresta Estacional Decidual Submontana  em Contato Savana/Floresta Estacional,0.18873,0.00108
16158,2619,Fa,Fa,Fa,Fa,Fa,Floresta Estacional Semidecidual Aluvial,,,,,,,Fa - Floresta Estacional Semidecidual Aluvial,5.55674,0.01444
16159,36,Tps,Tps,Tps,Tps,Tps,Savana-Estpica Parque sem palmeiras e sem floresta-de-galeria,,,,,,,Tps - Savana-Estpica Parque sem palmeiras e sem floresta-de-galeria,0.58112,0.0024
16160,753,Ap,Ap.C,Ap.C,Ap,,,Ap,Pecuria (pastagens),,,C,Floresta Estacional Decidual,Ap.C -  Pecuria (pastagens) em  Floresta Estacional Decidual,0.54838,0.0033
16161,2619,Fa,Fa,Fa,Fa,Fa,Floresta Estacional Semidecidual Aluvial,,,,,,,Fa - Floresta Estacional Semidecidual Aluvial,0.24897,0.00157
16162,6452,Sd,Sd,Sd,Sd,Sd,Savana Florestada,,,,,,,Sd - Savana Florestada,0.15308,0.00047
16163,2214,Tas3,TNc/Tas,TNc/Tas,Tas,Tas,Savana-Estpica Arborizada sem palmeiras e sem floresta-de-galeria,,,TN,Contato Savana-Estpica/Floresta Estacional,,,TNc/Tas - Savana-Estpica Arborizada sem palmeiras e sem floresta-de-galeria  em Contato Savana-Estpica/Floresta Estacional,1.07221,0.01329
16164,26,Ap1,Ap.SN,Ap.SN,Ap,,,Ap,Pecuria (pastagens),SN,Contato Savana/Floresta Estacional,,,Ap.SN -  Pecuria (pastagens) em Contato Savana/Floresta Estacional,2.23121,0.04187
16165,2717,Fs1,SNc/Fs,SNc/Fs,Fs,Fs,Floresta Estacional Semidecidual Submontana,,,SN,Contato Savana/Floresta Estacional,,,SNc/Fs - Floresta Estacional Semidecidual Submontana  em Contato Savana/Floresta Estacional,0.10457,0.00054
16166,26,Ap1,Ap.SN,Ap.SN,Ap,,,Ap,Pecuria (pastagens),SN,Contato Savana/Floresta Estacional,,,Ap.SN -  Pecuria (pastagens) em Contato Savana/Floresta Estacional,3.28196,0.05865
16167,26,Ap1,Ap.SN,Ap.SN,Ap,,,Ap,Pecuria (pastagens),SN,Contato Savana/Floresta Estacional,,,Ap.SN -  Pecuria (pastagens) em Contato Savana/Floresta Estacional,0.21445,0.00199
16168,26,Ap1,Ap.SN,Ap.SN,Ap,,,Ap,Pecuria (pastagens),SN,Contato Savana/Floresta Estacional,,,Ap.SN -  Pecuria (pastagens) em Contato Savana/Floresta Estacional,0.20602,0.00103
16169,978,Ap.F,Ap.F,Ap.F,Ap,,,Ap,Pecuria (pastagens),,,F,Floresta Estacional Semidecidual,Ap.F -  Pecuria (pastagens) em  Floresta Estacional Semidecidual,2.10807,0.01581
16170,1405,Cs,Cs,Cs,Cs,Cs,Floresta Estacional Decidual Submontana,,,,,,,Cs - Floresta Estacional Decidual Submontana,0.0999,0.0003
16171,26,Ap1,Ap.SN,Ap.SN,Ap,,,Ap,Pecuria (pastagens),SN,Contato Savana/Floresta Estacional,,,Ap.SN -  Pecuria (pastagens) em Contato Savana/Floresta Estacional,1.17129,0.01284
16172,26,Ap1,Ap.SN,Ap.SN,Ap,,,Ap,Pecuria (pastagens),SN,Contato Savana/Floresta Estacional,,,Ap.SN -  Pecuria (pastagens) em Contato Savana/Floresta Estacional,2.48634,0.04658
16173,2619,Fa,Fa,Fa,Fa,Fa,Floresta Estacional Semidecidual Aluvial,,,,,,,Fa - Floresta Estacional Semidecidual Aluvial,85,0.00045
16174,26,Ap1,Ap.SN,Ap.SN,Ap,,,Ap,Pecuria (pastagens),SN,Contato Savana/Floresta Estacional,,,Ap.SN -  Pecuria (pastagens) em Contato Savana/Floresta Estacional,0.9091,0.00578
16175,6452,Sd,Sd,Sd,Sd,Sd,Savana Florestada,,,,,,,Sd - Savana Florestada,1.28187,0.01818
16176,6452,Sd,Sd,Sd,Sd,Sd,Savana Florestada,,,,,,,Sd - Savana Florestada,0.37825,0.00178
16177,57,Sps,Sps,Sps,Sps,Sps,Savana Parque sem floresta-de-galeria,,,,,,,Sps - Savana Parque sem floresta-de-galeria,0.40835,0.00288
16178,1117,Ap.S,Ap.S,Ap.S,Ap,,,Ap,Pecuria (pastagens),,,S,Savana,Ap.S -  Pecuria (pastagens) em  Savana,2971,0.03558
16179,6452,Sd,Sd,Sd,Sd,Sd,Savana Florestada,,,,,,,Sd - Savana Florestada,0.08415,0.00031
16180,0,Tpf,Tpf,Tpf,Tpf,Tpf,Savana-Estpica Parque com floresta-de-galeria,,,,,,,Tpf - Savana-Estpica Parque com floresta-de-galeria,1.34884,0.01361
16181,1405,Cs,Cs,Cs,Cs,Cs,Floresta Estacional Decidual Submontana,,,,,,,Cs - Floresta Estacional Decidual Submontana,2.8436,0.05672
16182,53,Sd1,SNc/Sd,SNc/Sd,Sd,Sd,Savana Florestada,,,SN,Contato Savana/Floresta Estacional,,,SNc/Sd - Savana Florestada  em Contato Savana/Floresta Estacional,0.67177,0.00844
16183,753,Ap.C,Ap.C,Ap.C,Ap,,,Ap,Pecuria (pastagens),,,C,Floresta Estacional Decidual,Ap.C -  Pecuria (pastagens) em  Floresta Estacional Decidual,0.32864,0.00326
16184,0,Cb,Cb,Cb,Cb,Cb,Floresta Estacional Decidual das Terras Baixas,,,,,,,Cb - Floresta Estacional Decidual das Terras Baixas,5.21144,0.11543
16185,0,Sd2,STc/Sd,STc/Sd,Sd,Sd,Savana Florestada,,,ST,Contato Savana/Savana-Estpica,,,STc/Sd - Savana Florestada  em Contato Savana/Savana-Estpica,0.15194,0.00062
16186,109,,Pah,Pah,Pah,Pah,Formao Pioneira com influncia fluvial e/ou lacustre herbcea,,,,,,,Pah - Formao Pioneira com influncia fluvial e/ou lacustre herbcea,0.02237,2E-05
16188,161,Tas,Tas,Tas,Tas,Tas,Savana-Estpica Arborizada sem palmeiras e sem floresta-de-galeria,,,,,,,Tas - Savana-Estpica Arborizada sem palmeiras e sem floresta-de-galeria,0.14161,0.00079
16189,53,Sd1,SNc/Sd,SNc/Sd,Sd,Sd,Savana Florestada,,,SN,Contato Savana/Floresta Estacional,,,SNc/Sd - Savana Florestada  em Contato Savana/Floresta Estacional,0.43532,0.00412
16190,109,,Pah,Pah,Pah,Pah,Formao Pioneira com influncia fluvial e/ou lacustre herbcea,,,,,,,Pah - Formao Pioneira com influncia fluvial e/ou lacustre herbcea,0.00641,0
16191,109,,Pah,Pah,Pah,Pah,Formao Pioneira com influncia fluvial e/ou lacustre herbcea,,,,,,,Pah - Formao Pioneira com influncia fluvial e/ou lacustre herbcea,0.02003,3E-05
16192,0,Tgf,Tgf,Tgf,Tgf,Tgf,Savana-Estpica Gramneo-Lenhosa com floresta-de-galeria,,,,,,,Tgf - Savana-Estpica Gramneo-Lenhosa com floresta-de-galeria,0.81553,0.01445
16193,109,,Pah,Pah,Pah,Pah,Formao Pioneira com influncia fluvial e/ou lacustre herbcea,,,,,,,Pah - Formao Pioneira com influncia fluvial e/ou lacustre herbcea,0.03299,5E-05
16194,0,Fae,Fae,Fae,Fae,Fae,Floresta Estacional Semidecidual Aluvial com dossel emergente,,,,,,,Fae - Floresta Estacional Semidecidual Aluvial com dossel emergente,0.1143,0.00049
16195,106,Magua,Magua,Magua,Magua,,,,,,,,,Corpo dgua continental,0.10954,0.0002
16196,978,Ap.F,Ap.F,Ap.F,Ap,,,Ap,Pecuria (pastagens),,,F,Floresta Estacional Semidecidual,Ap.F -  Pecuria (pastagens) em  Floresta Estacional Semidecidual,1.51811,0.00828
16197,0,Sd2,STc/Sd,STc/Sd,Sd,Sd,Savana Florestada,,,ST,Contato Savana/Savana-Estpica,,,STc/Sd - Savana Florestada  em Contato Savana/Savana-Estpica,0.08947,0.00038
16198,109,,Pah,Pah,Pah,Pah,Formao Pioneira com influncia fluvial e/ou lacustre herbcea,,,,,,,Pah - Formao Pioneira com influncia fluvial e/ou lacustre herbcea,0.03837,4E-05
16199,109,,Pah,Pah,Pah,Pah,Formao Pioneira com influncia fluvial e/ou lacustre herbcea,,,,,,,Pah - Formao Pioneira com influncia fluvial e/ou lacustre herbcea,0.04502,6E-05
16200,0,Cbe,Cbe,Cbe,Cbe,Cbe,Floresta Estacional Decidual das Terras Baixas com dossel emergente,,,,,,,Cbe - Floresta Estacional Decidual das Terras Baixas com dossel emergente,0.7474,0.01231
16201,161,Tas,Tas,Tas,Tas,Tas,Savana-Estpica Arborizada sem palmeiras e sem floresta-de-galeria,,,,,,,Tas - Savana-Estpica Arborizada sem palmeiras e sem floresta-de-galeria,1.35226,0.01309
16202,0,Sd2,STc/Sd,STc/Sd,Sd,Sd,Savana Florestada,,,ST,Contato Savana/Savana-Estpica,,,STc/Sd - Savana Florestada  em Contato Savana/Savana-Estpica,0.12302,0.00055
16203,109,,Pah,Pah,Pah,Pah,Formao Pioneira com influncia fluvial e/ou lacustre herbcea,,,,,,,Pah - Formao Pioneira com influncia fluvial e/ou lacustre herbcea,0.01743,1E-05
16204,109,,Pah,Pah,Pah,Pah,Formao Pioneira com influncia fluvial e/ou lacustre herbcea,,,,,,,Pah - Formao Pioneira com influncia fluvial e/ou lacustre herbcea,0.02023,2E-05
16205,1117,Ap.S,Ap.S,Ap.S,Ap,,,Ap,Pecuria (pastagens),,,S,Savana,Ap.S -  Pecuria (pastagens) em  Savana,0.51459,0.00562
16206,53,Sd1,SNc/Sd,SNc/Sd,Sd,Sd,Savana Florestada,,,SN,Contato Savana/Floresta Estacional,,,SNc/Sd - Savana Florestada  em Contato Savana/Floresta Estacional,0.86924,0.00757
16207,53,Sd1,SNc/Sd,SNc/Sd,Sd,Sd,Savana Florestada,,,SN,Contato Savana/Floresta Estacional,,,SNc/Sd - Savana Florestada  em Contato Savana/Floresta Estacional,0.4977,0.00571
16208,26,Ap1,Ap.SN,Ap.SN,Ap,,,Ap,Pecuria (pastagens),SN,Contato Savana/Floresta Estacional,,,Ap.SN -  Pecuria (pastagens) em Contato Savana/Floresta Estacional,0.63001,0.00699
16209,0,Fae,Fae,Fae,Fae,Fae,Floresta Estacional Semidecidual Aluvial com dossel emergente,,,,,,,Fae - Floresta Estacional Semidecidual Aluvial com dossel emergente,0.19427,0.00157
16210,109,,Pah,Pah,Pah,Pah,Formao Pioneira com influncia fluvial e/ou lacustre herbcea,,,,,,,Pah - Formao Pioneira com influncia fluvial e/ou lacustre herbcea,0.08964,0.00016
16211,109,,Pah,Pah,Pah,Pah,Formao Pioneira com influncia fluvial e/ou lacustre herbcea,,,,,,,Pah - Formao Pioneira com influncia fluvial e/ou lacustre herbcea,0.09637,0.00014
16212,53,Sd1,SNc/Sd,SNc/Sd,Sd,Sd,Savana Florestada,,,SN,Contato Savana/Floresta Estacional,,,SNc/Sd - Savana Florestada  em Contato Savana/Floresta Estacional,0.23594,0.00118
16213,1553,Cs1,SNc/Cs,SNc/Cs,Cs,Cs,Floresta Estacional Decidual Submontana,,,SN,Contato Savana/Floresta Estacional,,,SNc/Cs - Floresta Estacional Decidual Submontana  em Contato Savana/Floresta Estacional,0.80374,0.00759
16214,161,Tas,Tas,Tas,Tas,Tas,Savana-Estpica Arborizada sem palmeiras e sem floresta-de-galeria,,,,,,,Tas - Savana-Estpica Arborizada sem palmeiras e sem floresta-de-galeria,0.2933,0.00268
16215,53,Sd1,SNc/Sd,SNc/Sd,Sd,Sd,Savana Florestada,,,SN,Contato Savana/Floresta Estacional,,,SNc/Sd - Savana Florestada  em Contato Savana/Floresta Estacional,0.20031,0.0008
16216,26,Ap1,Ap.SN,Ap.SN,Ap,,,Ap,Pecuria (pastagens),SN,Contato Savana/Floresta Estacional,,,Ap.SN -  Pecuria (pastagens) em Contato Savana/Floresta Estacional,1.06064,0.01318
16217,0,Sd2,STc/Sd,STc/Sd,Sd,Sd,Savana Florestada,,,ST,Contato Savana/Savana-Estpica,,,STc/Sd - Savana Florestada  em Contato Savana/Savana-Estpica,0.36348,0.00252
16218,109,,Pah,Pah,Pah,Pah,Formao Pioneira com influncia fluvial e/ou lacustre herbcea,,,,,,,Pah - Formao Pioneira com influncia fluvial e/ou lacustre herbcea,0.05585,6E-05
16219,53,Sd1,SNc/Sd,SNc/Sd,Sd,Sd,Savana Florestada,,,SN,Contato Savana/Floresta Estacional,,,SNc/Sd - Savana Florestada  em Contato Savana/Floresta Estacional,0.54528,0.00597
16220,109,,Pah,Pah,Pah,Pah,Formao Pioneira com influncia fluvial e/ou lacustre herbcea,,,,,,,Pah - Formao Pioneira com influncia fluvial e/ou lacustre herbcea,0.0703,0.00017
16221,1553,Cs1,SNc/Cs,SNc/Cs,Cs,Cs,Floresta Estacional Decidual Submontana,,,SN,Contato Savana/Floresta Estacional,,,SNc/Cs - Floresta Estacional Decidual Submontana  em Contato Savana/Floresta Estacional,0.13535,0.00052
16222,109,,Pah,Pah,Pah,Pah,Formao Pioneira com influncia fluvial e/ou lacustre herbcea,,,,,,,Pah - Formao Pioneira com influncia fluvial e/ou lacustre herbcea,0.04998,0.00013
16223,109,,Pah,Pah,Pah,Pah,Formao Pioneira com influncia fluvial e/ou lacustre herbcea,,,,,,,Pah - Formao Pioneira com influncia fluvial e/ou lacustre herbcea,0.03563,4E-05
16224,26,Ap1,Ap.SN,Ap.SN,Ap,,,Ap,Pecuria (pastagens),SN,Contato Savana/Floresta Estacional,,,Ap.SN -  Pecuria (pastagens) em Contato Savana/Floresta Estacional,0.9357,0.01173
16225,53,Sd1,SNc/Sd,SNc/Sd,Sd,Sd,Savana Florestada,,,SN,Contato Savana/Floresta Estacional,,,SNc/Sd - Savana Florestada  em Contato Savana/Floresta Estacional,0.30698,0.00258
16226,1553,Cs1,SNc/Cs,SNc/Cs,Cs,Cs,Floresta Estacional Decidual Submontana,,,SN,Contato Savana/Floresta Estacional,,,SNc/Cs - Floresta Estacional Decidual Submontana  em Contato Savana/Floresta Estacional,0.2488,0.0018
16227,1553,Cs1,SNc/Cs,SNc/Cs,Cs,Cs,Floresta Estacional Decidual Submontana,,,SN,Contato Savana/Floresta Estacional,,,SNc/Cs - Floresta Estacional Decidual Submontana  em Contato Savana/Floresta Estacional,0.43675,0.00439
